id,usuario_id,numero_cuenta,tipo_cuenta,saldo
1402,49967,ES7515398119309967275755,empresa,"70619,99"
1403,47918,ES9222499975893215858130,nómina,"75904,71"
1404,44085,ES4936369600357450384742,nómina,"73689,46"
1405,45902,ES8158193333045158692004,empresa,"40441,41"
1406,52221,ES2239221021145220327462,empresa,"83185,52"
1407,48053,ES4696925038795621909050,nómina,"84385,54"
1408,48198,ES3966047539959446847744,empresa,"25531,43"
1409,44100,ES1986649951911261875357,nómina,"20178,74"
1410,49135,ES6865014868608625071573,ahorro,"50568,3"
1411,51652,ES5959938777262627412634,empresa,"80715,92"
1412,48747,ES2019453569190774383050,empresa,"48443,43"
1413,50714,ES2272502986853608234390,ahorro,"86473,89"
1414,45283,ES2353467399632518834331,empresa,"27639,22"
1415,53109,ES8240056134030191921708,ahorro,"42917,22"
1416,49052,ES1022801105063554701001,nómina,"8720,03"
1417,52947,ES8392583025343204447610,empresa,"30112,63"
1418,48882,ES4138188276554468567572,empresa,"67408,89"
1419,49837,ES9288839460489487015341,empresa,"27371,65"
1420,49692,ES6495100932071263509250,empresa,"75584,78"
1421,48133,ES3437807520431105791916,ahorro,"6219,1"
1422,46322,ES5815021589552578873000,empresa,"89990,77"
1423,43819,ES6391485851013824682441,nómina,"68574,72"
1424,53921,ES7729701275982899271309,nómina,"27531,78"
1425,50270,ES2132074145621376737708,empresa,"1982,45"
1426,53145,ES7255260013944196155798,ahorro,"47602,34"
1427,43175,ES2453795799516005773866,nómina,"81693,3"
1428,53738,ES1259168617416374992806,nómina,"77967,36"
1429,46022,ES7095409730512606317562,ahorro,"70852,38"
1430,49013,ES5557038006186738203191,ahorro,"78364,25"
1431,45009,ES4213370272118209256326,empresa,"32611,64"
1432,47136,ES2205861278631278108063,ahorro,"49336,2"
1433,51792,ES4999052967219245273432,ahorro,"68304,52"
1434,49344,ES5114740497232181582206,empresa,"74867,1"
1435,48043,ES8250452842606923914112,empresa,"73256,95"
1436,48008,ES6272111795535214415683,empresa,"58624,52"
1437,48953,ES4854387834125497288843,ahorro,"52042,98"
1438,52920,ES7406919750833766641038,nómina,"48996,23"
1439,52277,ES9895465622647102485599,ahorro,"4422,57"
1440,48310,ES3115463921775962795951,ahorro,"98171,38"
1441,43063,ES2723637631681333347080,ahorro,"11916,64"
1442,48558,ES1634719565681197228180,empresa,"31369,23"
1443,52583,ES1611067833005051142495,nómina,"8788,68"
1444,52094,ES6927143855462928577167,ahorro,"56299,22"
1445,50694,ES7997737535671467329651,nómina,"39640,11"
1446,49325,ES9727257699672061787322,nómina,"58948,84"
1447,44382,ES8459631815607750974602,nómina,"82293,19"
1448,51315,ES5199990680675625137003,ahorro,"22715,13"
1449,44822,ES8198703211702332838048,empresa,"81603,21"
1450,49573,ES1118131655575430813624,nómina,"94614,8"
1451,47526,ES1210500269669032843198,ahorro,"16853,6"
1452,53329,ES6148391462029767904817,nómina,"97604,71"
1453,47837,ES2901697884024919867934,empresa,"78030,65"
1454,51775,ES6355673633518750038800,ahorro,"94734,81"
1455,45733,ES2230240048057411644012,empresa,"16573,38"
1456,51185,ES9136602161321557286188,nómina,"77918,22"
1457,43842,ES7126735952915510979937,nómina,"18577,57"
1458,44934,ES2878817017909523599887,nómina,"12989,34"
1459,46966,ES1787101518338555857343,ahorro,"26392,05"
1460,43877,ES2558100020314390651215,ahorro,"30278,65"
1461,43264,ES7974747081975992330848,ahorro,"7026,5"
1462,51339,ES1543654631552420513984,ahorro,"88754,94"
1463,43213,ES7739784731571065441628,empresa,"52788,25"
1464,44400,ES2101633501767315951290,empresa,"32885,97"
1465,43158,ES1048160272573072350550,nómina,"51426,37"
1466,50060,ES5526952202712997914286,empresa,"59702,84"
1467,48321,ES4905988122711145120556,ahorro,"71378,58"
1468,50411,ES4373266310344858854400,ahorro,"19006,19"
1469,47709,ES8456719170183403381168,ahorro,"36204,44"
1470,51908,ES2762946197929551125519,nómina,"14075,14"
1471,47924,ES1661476472060029717926,nómina,"2804,51"
1472,46862,ES9334422616307427011041,empresa,"77199,37"
1473,47861,ES1100834304130723837266,empresa,"54912,68"
1474,46656,ES4112105506841576905065,ahorro,"68187,46"
1475,50063,ES7411429581827437752508,nómina,"20171,69"
1476,50904,ES4966528776473999680367,ahorro,"17269,57"
1477,47703,ES1788546420279789150489,ahorro,"49211,4"
1478,43314,ES1480309335648694242063,nómina,"62056,94"
1479,49036,ES3936684200554025415279,nómina,"78401,13"
1480,52789,ES7703173881300887986431,empresa,"42966,36"
1481,48357,ES3108373109815092315877,nómina,"85122,13"
1482,50064,ES4331919415344852251524,empresa,"33171,92"
1483,47379,ES4009932445538611836202,ahorro,"95350,35"
1484,47205,ES6509377889561368500259,ahorro,"1636,11"
1485,51435,ES7490117198508368234619,nómina,"71511,12"
1486,50428,ES4859763543665477326401,empresa,"27297,29"
1487,51710,ES1118613550205222951662,ahorro,"70509,84"
1488,52665,ES9991782430516076867074,empresa,"82843,46"
1489,46883,ES2573011942366772319049,ahorro,"44502,57"
1490,44181,ES8546643043616357869470,empresa,"97161,05"
1491,44574,ES4829646523165507153680,nómina,"83619,76"
1492,47693,ES4451612704540488123744,nómina,"14207,66"
1493,52767,ES1302031689317636663222,empresa,"67927,4"
1494,53473,ES9332512094879417759787,ahorro,"63882,84"
1495,50567,ES1043589884671873579850,empresa,"66069,27"
1496,54502,ES7980771456718715168602,nómina,"16709,66"
1497,48018,ES9890280786324061124816,nómina,"74557,41"
1498,51669,ES5157017021714339080891,ahorro,91894
1499,45518,ES4716196457286488205109,nómina,"17081,24"
1500,50426,ES8283854689925205963521,empresa,"51417,24"
1501,53012,ES5049822958637986029957,nómina,"55416,42"
1502,44955,ES7092001331738979596823,nómina,"89710,09"
1503,44012,ES9643680130284516989654,ahorro,"51999,48"
1504,52468,ES4590119033023064244188,nómina,"49513,67"
1505,44854,ES3390110594376868372174,empresa,"7323,61"
1506,53896,ES5172993335907728807093,nómina,"10772,77"
1507,51311,ES7238188394882736645534,empresa,"27774,78"
1508,50034,ES3672470719586222833250,nómina,"14504,89"
1509,53469,ES6006645059764186996237,nómina,"97758,5"
1510,44460,ES3982109899575469418459,empresa,"38173,18"
1511,52066,ES4901400376598848963448,empresa,"20714,18"
1512,49670,ES4037308724294750104767,empresa,"54491,99"
1513,44252,ES2987020066406433394036,empresa,"74750,86"
1514,52911,ES5060803453838538753546,ahorro,"79759,34"
1515,53126,ES3027125171952375201104,empresa,"40594,91"
1516,43275,ES2327559748390040633875,nómina,"29503,21"
1517,49978,ES1953144031196102860286,ahorro,"77929,37"
1518,51307,ES5869141201508540528045,ahorro,"50137,02"
1519,50668,ES1514701456781563457628,nómina,"87549,47"
1520,43667,ES2605098085442194076952,nómina,"43026,72"
1521,45937,ES7163209613097226039995,nómina,"91309,19"
1522,46239,ES8239140350082487754504,empresa,"42217,13"
1523,54195,ES9453280766662216372079,ahorro,"40259,44"
1524,51250,ES7015984517712871292722,empresa,"68626,9"
1525,50982,ES9262231764868055339156,empresa,"8980,9"
1526,45799,ES6815701284647278620863,nómina,"86998,88"
1527,47803,ES9827399776605161669859,empresa,"44265,9"
1528,49472,ES8295514125325854093433,empresa,"98074,47"
1529,53928,ES7736505487229809970165,ahorro,"47800,37"
1530,50057,ES9304865037489656511437,empresa,"16722,94"
1531,49284,ES2416357631445797539085,nómina,"4976,31"
1532,43201,ES9239211579172115360656,ahorro,"33355,05"
1533,43824,ES3056118289327729538396,ahorro,"95174,15"
1534,46917,ES2138028701894266716295,nómina,"92386,15"
1535,50871,ES6966990914582665850772,nómina,"11851,39"
1536,50522,ES4472618076494681505841,empresa,"31572,34"
1537,50901,ES2127693174606951131135,empresa,"85644,97"
1538,51990,ES3973831746972870523694,nómina,"45817,86"
1539,48896,ES7668973122255226763310,nómina,"12696,89"
1540,51774,ES7385873424856064359494,empresa,"65824,54"
1541,47527,ES6161730486200348976668,empresa,"85137,28"
1542,51279,ES3250401329594603717423,nómina,"7541,96"
1543,53678,ES4228853141764364534406,ahorro,"80375,6"
1544,48967,ES8134600620690893132799,empresa,"20849,1"
1545,51384,ES1127847933990150980508,empresa,"81941,8"
1546,49067,ES8864479947141779251652,nómina,"24061,38"
1547,51333,ES3430084823184838873137,ahorro,"80133,56"
1548,47529,ES9241638159524716543638,nómina,"93919,95"
1549,53127,ES2571523490767525648617,empresa,"69975,33"
1550,51211,ES5873213813402999929766,nómina,"86720,48"
1551,52696,ES5901121998953691972494,empresa,"72397,58"
1552,42884,ES5131542448057427999765,empresa,"6331,03"
1553,49888,ES6838460140289458718490,empresa,"53400,01"
1554,45980,ES3351057912597006438655,nómina,"60852,77"
1555,47553,ES4382567137030621155224,empresa,"19144,94"
1556,45257,ES6025318887568644700365,nómina,"67631,9"
1557,46141,ES8509744221031622645605,nómina,"53749,01"
1558,49423,ES7493252545739368377859,empresa,"40816,35"
1559,52542,ES3395010184930694034967,ahorro,88903
1560,50146,ES3634795529775467405574,nómina,"72021,65"
1561,43199,ES8603315606261766233693,nómina,"80788,41"
1562,43109,ES2303401101846550406570,empresa,"78577,99"
1563,43425,ES8058812807313729204934,ahorro,"92914,37"
1564,45518,ES6527445549966425450315,empresa,"73863,62"
1565,49748,ES2027190825735552883250,nómina,"56038,95"
1566,44364,ES6460341287512585165639,empresa,"11909,8"
1567,49262,ES2776032417265717868047,ahorro,"52935,92"
1568,45994,ES8996886215933651873453,empresa,"46725,47"
1569,48067,ES9041812039035145148926,ahorro,"41142,28"
1570,48830,ES6282861607999639238240,empresa,"69684,33"
1571,48845,ES9286155611657952066500,nómina,"94550,43"
1572,46175,ES6705253080072808116785,nómina,"18779,52"
1573,51009,ES2076352068489324790295,ahorro,"68329,24"
1574,46721,ES6779122809648323539831,nómina,"92329,01"
1575,50799,ES2955531869230006814294,empresa,"23833,38"
1576,45083,ES1217174330256253078442,empresa,"12728,43"
1577,43286,ES1790944851335100036780,ahorro,"81406,73"
1578,43173,ES2746288607838690580997,ahorro,"83023,54"
1579,53282,ES6163814754724351052410,empresa,"94719,73"
1580,54168,ES7760350465570743048056,ahorro,"15151,49"
1581,48124,ES8575537677244551390852,ahorro,"73710,59"
1582,49243,ES9185692659439821340612,nómina,"77214,36"
1583,47456,ES8963375480554475734163,empresa,"69110,45"
1584,47699,ES2523414134071767327195,ahorro,"84069,2"
1585,45880,ES6979775341673515095763,ahorro,"61459,15"
1586,46985,ES8366527425568065095582,ahorro,"97241,82"
1587,48896,ES9207429433408597274679,ahorro,"60226,49"
1588,49522,ES1933894701948242277510,ahorro,"33447,49"
1589,45842,ES1915710087758224587632,ahorro,"31572,45"
1590,46407,ES6389323955714165072470,ahorro,"90952,43"
1591,47004,ES1184598679815382431478,empresa,"54724,22"
1592,53003,ES8628712061515210981496,empresa,"90501,98"
1593,47185,ES8949486817250082464148,nómina,"12533,33"
1594,53253,ES9498479150405226718283,nómina,"29686,3"
1595,49459,ES7961183184607007936256,empresa,"76852,06"
1596,51648,ES5060680676260046723008,ahorro,"4723,09"
1597,47985,ES7954542487829579629769,nómina,"67398,75"
1598,46263,ES3894147063471284824724,empresa,"73770,27"
1599,46623,ES7230552065493187215556,empresa,"32708,43"
1600,47860,ES3901052619367543954779,empresa,"5091,96"
1601,52836,ES2095769425847883480714,empresa,"77090,29"
1602,49100,ES9491462395014812158628,empresa,"69604,83"
1603,46940,ES9772987904540190244391,empresa,"26458,06"
1604,46861,ES9945896127802619585313,nómina,"16838,26"
1605,50089,ES6950339642712388419968,ahorro,"24596,15"
1606,47841,ES1997916857655697623645,nómina,"42686,6"
1607,44607,ES6299025208040903813827,ahorro,"6740,46"
1608,45299,ES6751544551835866757978,ahorro,"95632,75"
1609,48058,ES8259516745756253757067,empresa,"10695,11"
1610,46960,ES2762608152480917979653,nómina,"93539,47"
1611,51893,ES7678354061463774053375,nómina,"41157,78"
1612,48275,ES9169013937190069053006,nómina,"3527,97"
1613,51530,ES4548103600230637527903,empresa,"59652,62"
1614,50087,ES5683476323337150080163,ahorro,"11035,5"
1615,51653,ES9763611489241703842973,empresa,"31148,4"
1616,52765,ES2358642905697251851213,empresa,"10067,51"
1617,46404,ES3761354240803557910263,nómina,"27066,98"
1618,46180,ES7906265901605202662860,nómina,"96317,75"
1619,45775,ES9421698992330715194569,ahorro,"56855,51"
1620,45817,ES1840737002736289449795,empresa,"17714,66"
1621,50335,ES7034588073468276273252,ahorro,"46748,65"
1622,45273,ES8333904187608045042537,ahorro,"9024,3"
1623,42799,ES1080013758041440358494,ahorro,"81144,76"
1624,48348,ES3153272539853070185203,ahorro,"95883,25"
1625,47347,ES4073342882906995991167,nómina,"10094,43"
1626,51446,ES7834315585780391355359,ahorro,"90844,3"
1627,46445,ES4632024521605200349288,ahorro,"90747,45"
1628,50105,ES1294700749867179158487,nómina,"6759,17"
1629,49198,ES7375635719797612212731,empresa,"16684,86"
1630,51297,ES3070266657102845085922,nómina,"23537,19"
1631,45271,ES8116227123545580903190,empresa,"20005,27"
1632,53580,ES2673285810384293804590,empresa,"30639,29"
1633,52999,ES2121801085854293164260,empresa,"96257,39"
1634,53918,ES8488298772188873189050,empresa,"20617,48"
1635,43250,ES1607204314217478102174,ahorro,"33644,88"
1636,47706,ES1258324726904812468243,ahorro,"56020,27"
1637,43103,ES5603547336318440193914,nómina,"62739,03"
1638,44345,ES4766652161876747949096,empresa,"38593,55"
1639,45999,ES4759015166397010769915,empresa,"56555,17"
1640,51327,ES8771653098960723023173,empresa,"63495,08"
1641,47920,ES1435663015367494625949,nómina,"89912,37"
1642,53533,ES4878693454082230553046,nómina,"99708,91"
1643,49735,ES4251261326050556677720,ahorro,"68702,24"
1644,53843,ES1429904471311968480844,empresa,"341,21"
1645,53877,ES4647081998639727384682,ahorro,"58731,4"
1646,44757,ES3716241491119889818577,empresa,"57911,04"
1647,47188,ES2337990841065276663600,ahorro,"25808,46"
1648,47651,ES7866184647278475991771,empresa,"69308,02"
1649,53347,ES8771246858862964709600,nómina,"61285,06"
1650,48686,ES7047563691069717644736,nómina,"34747,68"
1651,47109,ES1667701432763177379548,ahorro,"79879,57"
1652,45629,ES8726776184885792102381,empresa,"24486,93"
1653,48758,ES8456372861501394380846,ahorro,"53827,75"
1654,45749,ES8590283369970091938838,empresa,"46430,3"
1655,42939,ES1306816175083373638646,empresa,"98267,21"
1656,50879,ES7269568683843234733371,ahorro,"78431,17"
1657,45845,ES9274328678739692503306,ahorro,"18488,09"
1658,53031,ES5981842810189837111248,nómina,"71080,2"
1659,53632,ES3241379061192536441516,nómina,"27645,58"
1660,45818,ES3248453344067582405857,ahorro,"54862,48"
1661,46391,ES8193320586645585939186,nómina,"88235,52"
1662,50043,ES8108991607039823731881,nómina,"55100,15"
1663,47769,ES5327979959843902451530,empresa,"92255,29"
1664,54114,ES2849234772219266639229,ahorro,"69400,57"
1665,45173,ES6990271930065124681457,nómina,"95925,99"
1666,44549,ES2226559319385715822504,empresa,"70451,79"
1667,44169,ES1439664481854748546642,ahorro,"96883,3"
1668,46213,ES4006251506470732703188,nómina,"47686,8"
1669,53221,ES3501626636798527394270,nómina,"41997,21"
1670,46225,ES2672942295637506370436,ahorro,"20324,36"
1671,50065,ES7656960163233776658710,nómina,"585,94"
1672,48800,ES4965547155902170254880,ahorro,"97994,09"
1673,47057,ES2850172829895313524456,nómina,"960,72"
1674,42758,ES1233995260410416501082,nómina,"39654,03"
1675,47014,ES7952050743198619843773,nómina,40853
1676,43591,ES4397085635601369728415,empresa,"47114,18"
1677,49444,ES7305700315102986729218,ahorro,"3950,17"
1678,45784,ES7468786485978322803393,ahorro,"99680,21"
1679,43100,ES1462982536490451482311,ahorro,"47947,52"
1680,50282,ES9211612663518729750864,nómina,"33941,22"
1681,46741,ES7191295174158894461466,empresa,"64151,02"
1682,47515,ES9560690988317035305398,nómina,"3699,45"
1683,46840,ES2783181035556689942009,nómina,"48264,75"
1684,51903,ES1240107482865732066828,ahorro,"95633,49"
1685,48362,ES6361557924072561296551,empresa,"46306,42"
1686,48416,ES7772672545369446968493,nómina,"12446,24"
1687,54304,ES1368915276430962129717,ahorro,"92778,4"
1688,42803,ES5938989620518403342215,ahorro,"48064,34"
1689,46994,ES4958928700596959534370,ahorro,"19313,84"
1690,47455,ES5545272077126899017465,nómina,"75356,42"
1691,45070,ES3801088984517988449988,ahorro,"17412,88"
1692,43448,ES6855422046939659286153,nómina,"51793,36"
1693,49073,ES7717438344615941901455,nómina,"95343,53"
1694,53732,ES1789907223710533401891,ahorro,"28463,43"
1695,50650,ES3071986743365458325332,ahorro,"44455,68"
1696,51217,ES8460446152295148181465,nómina,"39485,52"
1697,53264,ES2224243736612851834027,nómina,"61391,44"
1698,47883,ES9471336771149623161697,ahorro,"61337,06"
1699,54330,ES7382848512597834607932,ahorro,"54015,49"
1700,48401,ES4170935023154763256394,nómina,"68433,38"
1701,46727,ES4152776557815417763872,empresa,"80907,57"
1702,54144,ES8252267643355162317575,nómina,"40679,58"
1703,53548,ES6550133046717986228574,nómina,"97075,51"
1704,47474,ES7412353378247401288952,empresa,"42150,86"
1705,48744,ES7252404021466938900661,empresa,"25258,38"
1706,49047,ES3655774153013214958790,ahorro,"76476,89"
1707,53133,ES3216330881775983919028,nómina,"97210,4"
1708,51550,ES9987748179574513126519,ahorro,"49721,84"
1709,53838,ES3358371459746817358067,nómina,"23676,44"
1710,44521,ES4514189984577822340401,ahorro,"59740,65"
1711,53800,ES6203627310841259380771,empresa,"26848,28"
1712,48717,ES8746717106178504393330,nómina,"51229,88"
1713,49418,ES3841355493956092041494,ahorro,"68141,94"
1714,44130,ES8125963770847930965999,ahorro,"4624,67"
1715,46454,ES6355975759121350973148,empresa,"43024,28"
1716,53713,ES2921494168655831483584,empresa,"94847,94"
1717,53478,ES6905389010157229173871,nómina,"86732,52"
1718,45152,ES4291166471764847753711,empresa,"13207,67"
1719,46961,ES2478667436125988766483,nómina,"32045,14"
1720,45310,ES6658943332835884673891,empresa,"4853,83"
1721,53431,ES9112902689825263865496,empresa,"90760,14"
1722,47807,ES2462056970492632515686,nómina,"83868,5"
1723,54583,ES7270834224834829582162,nómina,"95794,91"
1724,46452,ES4744462180717776013734,nómina,"69065,59"
1725,54038,ES7474503569158873530046,nómina,"11336,82"
1726,49241,ES5209746160431194914883,nómina,"80945,23"
1727,54056,ES2225097883095733269241,ahorro,"2907,93"
1728,46412,ES9271127381259590163219,ahorro,"87531,15"
1729,45059,ES2175227736337773143496,nómina,"3369,2"
1730,45381,ES2787139056101267470505,empresa,"76227,11"
1731,49109,ES7053854433356117277055,ahorro,"59088,82"
1732,43635,ES2279247721976492798598,ahorro,"37385,41"
1733,50383,ES1920950181710164960926,ahorro,"41184,77"
1734,45066,ES2286995313360766058397,ahorro,"32267,38"
1735,44322,ES2140709970632072099506,ahorro,"86596,05"
1736,43882,ES4350391843387231642910,ahorro,"31098,07"
1737,47520,ES6759825305258143829831,nómina,"32098,53"
1738,54523,ES8603804793223419558425,empresa,"62444,92"
1739,46958,ES4107924095484196790705,nómina,"89724,58"
1740,48675,ES2475413627381780217609,empresa,"3438,78"
1741,44286,ES4128678145049611756734,nómina,"69676,17"
1742,51300,ES6689548924813585910568,nómina,"95923,37"
1743,45213,ES2836081186760700428722,empresa,"18494,53"
1744,48703,ES5018634039550095997769,empresa,"40828,29"
1745,50202,ES9815462841097038342876,ahorro,"35736,77"
1746,43122,ES6144413685055967065559,ahorro,"93507,55"
1747,42798,ES2163173599011460325312,empresa,"77635,8"
1748,49868,ES5937987491671621737716,ahorro,"53429,58"
1749,52927,ES7819140119660524984769,nómina,"93373,41"
1750,43784,ES4474600514470041460656,empresa,"61129,59"
1751,42822,ES4005402636472765310642,ahorro,"23305,43"
1752,45332,ES6816273186239534182441,ahorro,"70428,72"
1753,54545,ES9527144113216687613546,empresa,"62174,92"
1754,49673,ES5218963202865120865701,ahorro,"65176,07"
1755,43720,ES9104666216918942231309,ahorro,"66023,79"
1756,53966,ES4881679776047430061974,empresa,"17931,88"
1757,49598,ES3911304461511289216086,ahorro,"53331,67"
1758,49860,ES5037465934505109710124,ahorro,"90956,15"
1759,42745,ES7108363031068569860790,empresa,"32953,05"
1760,46287,ES4936371496887237288928,empresa,"86714,43"
1761,52039,ES8021237165160017089677,nómina,"91951,31"
1762,51378,ES3498661661060510842277,nómina,"10567,63"
1763,46565,ES7621598179349271158718,nómina,"44089,48"
1764,42667,ES4185278420775019543850,nómina,"94514,84"
1765,46422,ES3353850851622474862463,ahorro,"66107,12"
1766,49371,ES4078843798746140995342,ahorro,"7657,85"
1767,44676,ES5732801295234696368771,empresa,"44076,11"
1768,48883,ES9039684771659068553550,nómina,"76619,53"
1769,50554,ES7528953950932750706387,ahorro,"2722,07"
1770,54534,ES5490815676435398304387,empresa,"47593,25"
1771,51186,ES3230668386968656615869,empresa,"43472,26"
1772,43434,ES7017098357718101482987,nómina,"33912,42"
1773,52692,ES5517118821070767692214,empresa,"16328,45"
1774,44508,ES3514741179489164983931,ahorro,"5591,01"
1775,50176,ES1836030249694157661575,empresa,"37750,15"
1776,46087,ES7871393038862865100388,nómina,"80041,53"
1777,46014,ES5810883644797535432205,empresa,"71239,6"
1778,52388,ES3669813022184712772418,nómina,"31609,23"
1779,46409,ES7294924153655277522131,ahorro,"83691,09"
1780,47773,ES7074054689196688631272,empresa,"95348,02"
1781,53176,ES5259977870852806955702,ahorro,"31916,61"
1782,45879,ES6738687238701059064868,ahorro,"32191,67"
1783,48818,ES8436026336785332285653,ahorro,"23220,81"
1784,48374,ES7871643775931789934781,nómina,"98766,48"
1785,47530,ES8150828653394706487688,ahorro,"18877,93"
1786,45160,ES1383650489324124620937,ahorro,49463
1787,50942,ES9618393744055794989509,empresa,"76433,26"
1788,52496,ES2000055795216295016149,ahorro,"78684,79"
1789,53383,ES2609720558618426904932,empresa,"38845,2"
1790,48682,ES1212622446510115504606,ahorro,"4474,58"
1791,44578,ES8426588324575188484042,ahorro,"8596,22"
1792,43290,ES2098011660412608986541,ahorro,"47899,69"
1793,51154,ES1764950364036840134973,empresa,"66140,17"
1794,46052,ES2315305378326020575059,ahorro,"55678,32"
1795,53517,ES7537997130307954282902,empresa,"40364,03"
1796,53642,ES2793487991039497267099,ahorro,"22948,32"
1797,49496,ES2119418322936932593821,nómina,"33071,71"
1798,48509,ES2951791479042456841419,empresa,"5446,06"
1799,51948,ES6946350376178338978015,empresa,"66951,59"
1800,47433,ES3956325630319976871697,nómina,"31239,39"
1801,53624,ES2449725782303824799804,empresa,"564,26"
1802,49545,ES4804302222002839396116,ahorro,"28187,41"
1803,47048,ES5634135002431031548052,nómina,"53703,97"
1804,50681,ES8698259941304191590474,nómina,"56938,39"
1805,51823,ES4334588550041157944493,empresa,"48747,86"
1806,53282,ES4027027031355042775566,ahorro,"18924,81"
1807,43691,ES2792592640540713303151,nómina,"47946,11"
1808,44726,ES5961499316630642329609,nómina,"7215,27"
1809,45116,ES2249181553219743074923,nómina,"14900,37"
1810,52214,ES2252044558190049339761,empresa,"30936,61"
1811,43793,ES1618585018923739167600,nómina,"39183,8"
1812,44088,ES7951484399240397472276,empresa,"18582,83"
1813,46830,ES9538759531891154115760,nómina,"80104,7"
1814,46904,ES9774069194598445874736,nómina,"82451,6"
1815,48300,ES6493343258607680232435,ahorro,"9332,72"
1816,51241,ES2878411402086091258200,empresa,"95018,48"
1817,42731,ES7487004793187360358238,empresa,"86857,31"
1818,47344,ES6173301115873370309367,empresa,"39949,86"
1819,53346,ES2779610911015436541543,empresa,"34396,09"
1820,46065,ES6187011079522605968257,nómina,"91061,87"
1821,54493,ES9084954354329003989996,empresa,"59005,9"
1822,45451,ES8063824838580306122275,empresa,"90666,11"
1823,45862,ES6315632419942981645324,ahorro,"26806,86"
1824,49070,ES3497379832816189928705,empresa,"17295,43"
1825,43547,ES7493859922683044712896,nómina,"40337,75"
1826,51500,ES4060737332718461790772,nómina,"18486,41"
1827,47564,ES1895863670963985106576,ahorro,"64686,4"
1828,53800,ES8689834675354565063327,nómina,"6888,06"
1829,54220,ES5969540785735916998934,ahorro,"12754,03"
1830,50562,ES7657590735863965681691,nómina,"55164,53"
1831,43883,ES6043924496772949955951,empresa,"55309,22"
1832,54356,ES9678205196835962005257,nómina,"74586,73"
1833,47246,ES8266249405941630017591,empresa,"62294,62"
1834,44390,ES5999373406156660128709,ahorro,"67438,89"
1835,43949,ES4455493121343046275256,empresa,"81482,28"
1836,53446,ES2330350073108330881726,nómina,"86194,49"
1837,47802,ES5221070329377194711561,ahorro,"95579,03"
1838,50453,ES4236581052465099319307,ahorro,"66829,45"
1839,47422,ES9255476322347017461880,nómina,"10661,81"
1840,49739,ES3643749059922589153513,nómina,"21711,02"
1841,43157,ES9549530835395265481024,ahorro,"95090,8"
1842,44910,ES2706122589810176713480,nómina,"14885,58"
1843,51033,ES8180806407709387750872,empresa,"51322,36"
1844,54610,ES3852283829571112244210,ahorro,"77991,77"
1845,47821,ES5693574317525816489681,nómina,"49017,36"
1846,53682,ES6925633121005594702276,empresa,"39548,81"
1847,50511,ES6026451579594571394971,ahorro,"21998,11"
1848,44581,ES6258435510975717951067,empresa,"30771,1"
1849,45853,ES8309787113750701799873,ahorro,2323
1850,51593,ES9991922785563423905045,nómina,"84879,16"
1851,45432,ES8220046331601883277574,empresa,"63472,23"
1852,48009,ES8784739892559635729104,nómina,"64619,84"
1853,47582,ES6625815367087109952111,nómina,"71300,14"
1854,45148,ES9760826048203048899446,nómina,"20507,43"
1855,54352,ES7640654711246826547933,nómina,"52063,46"
1856,51089,ES2153779134724740660550,nómina,"60665,16"
1857,51258,ES9641019025573408493090,ahorro,"47955,69"
1858,51266,ES5324525721029658170892,ahorro,"7235,1"
1859,43651,ES6339945630124137881627,nómina,"60375,5"
1860,52519,ES8292330753919838817702,nómina,"20069,62"
1861,50525,ES9612551052210319841150,empresa,"51021,44"
1862,52773,ES1724011981460732423386,empresa,"56223,85"
1863,46821,ES1381130181449416441827,nómina,"99243,23"
1864,45909,ES3197949594961744353524,empresa,"75838,39"
1865,48645,ES5622584726890157561186,ahorro,"49030,22"
1866,45524,ES7412553192662945672842,ahorro,"10290,83"
1867,44899,ES1398058274804900968113,empresa,"39592,71"
1868,49923,ES3636209036874715647590,nómina,"34655,33"
1869,46523,ES7413822767754838700664,nómina,"76306,13"
1870,46297,ES5415821987524410289479,empresa,"22983,68"
1871,48247,ES6469983381157523670582,empresa,"20203,02"
1872,50325,ES3084247579148499804460,ahorro,"82154,73"
1873,49002,ES1270319449442601467785,nómina,"13727,89"
1874,47576,ES4339804459876061512466,nómina,"64353,68"
1875,50859,ES7670737393427126133436,nómina,"43561,25"
1876,53337,ES3330464068130141500840,ahorro,"33700,51"
1877,54590,ES4443648086446490370821,nómina,"87604,7"
1878,50336,ES2142575182315525086640,empresa,"93868,92"
1879,53935,ES8186043339392482273108,empresa,"2187,51"
1880,48069,ES6708686190964889502914,ahorro,"3464,33"
1881,44412,ES2331745531846026045936,empresa,"69668,92"
1882,53632,ES6127203374552719531378,ahorro,"82139,37"
1883,52771,ES3722694349465620609041,nómina,"80544,02"
1884,48768,ES2751843203799244813530,ahorro,"17601,38"
1885,48751,ES6287611225136894306755,empresa,"30050,81"
1886,48935,ES1461277927894115453837,nómina,"2722,71"
1887,45292,ES4779360123843957378668,ahorro,"57845,02"
1888,48201,ES1863000142236687738246,ahorro,"61186,01"
1889,43853,ES3274001866271330714946,ahorro,"96026,91"
1890,51752,ES5160887559044861165979,empresa,"25955,76"
1891,42786,ES6217302836650075382079,ahorro,"91171,91"
1892,49252,ES3699289134348746016490,empresa,"1342,95"
1893,42674,ES4504342905294537394352,nómina,"65616,14"
1894,48654,ES9065933155121341387800,nómina,"37501,06"
1895,53751,ES7031536669995759488982,ahorro,"28000,54"
